Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2014-08-26T11:57:42.545,6,-0.0026455075274405752,2.0015286778137646,FoVF,0.7107617377919241,0.7248778205565649,2456896.000134164
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2014-10-05T19:10:41.637,5,-0.0029991834634001953,2.6627417315748128,FoVP,0.7128996318403713,0.716471365443529,2456936.2998767677
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2014-10-05T20:57:15.848,3,0.0022838316045134172,2.6637231813162576,FoVF,0.71305942275769,0.7162628109053508,2456936.3738820697
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2014-12-03T12:19:01.041,1,0.003806277865275983,-2.5774235889688715,FoVP,0.6687916601382434,0.7041720552448657,2456995.0129250837
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-01-09T05:20:30.754,2,0.0018483360075268788,-0.38940843377758394,FoVP,-0.6650286226438183,0.6990755278802481,2457031.7222357495
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-01-09T07:07:04.961,7,-0.0036779549877961576,-0.38997936988954773,FoVF,-0.6637011434964694,0.7003621130941226,2457031.796243224
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-01-31T11:14:14.981,3,1.6902291321186676E-4,-1.5102617944300798,FoVP,0.6726995457452181,0.7046351104813058,2457053.9681167835
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-01-31T13:00:49.193,1,0.005698030709610931,-1.5105254175558342,FoVF,0.6738568617783545,0.7035976565731427,2457054.0421249424
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-03-08T04:25:59.386,2,0.0023460027347483887,0.6618380938148933,FoVP,-0.7038596364466566,0.7048501605161187,2457089.685298193
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-03-08T06:12:33.596,6,-0.003057450900066815,0.6625816962349677,FoVF,-0.7035178973820415,0.7052477254843929,2457089.7593069733
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-05-08T09:47:00.238,4,-0.0013662811949711594,1.6785827577808035,FoVP,-0.6957546429676176,0.7220051327701027,2457150.9096180038
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-06-11T21:27:11.702,1,0.0036354720625749164,0.7387711543119659,FoVP,0.6859063339823975,0.722709412922277,2457185.3962815497
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-07-14T03:13:38.419,2,0.002228476819975423,2.802423917318409,FoVP,-0.6849410552527441,0.7289484844268885,2457217.63685572
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-07-14T05:00:12.628,6,-0.0021535018912787894,2.8052218971030576,FoVF,-0.6860785268659222,0.7279076886083576,2457217.71086223
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-09-20T10:14:26.870,1,0.0066032662708701995,-2.3108047561122422,FoVF,-0.7182711225785597,0.7197532542268167,2457285.9278747635
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-09-20T14:28:06.882,7,-0.005596977025165052,-2.3073605485742497,FoVP,-0.7186255819836822,0.719357920139011,2457286.1040280643
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-10-18T02:15:01.882,1,0.004849527562803241,2.8672235294419575,FoVP,0.7098927487889355,0.7128021458471477,2457313.5942882895
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-11-23T03:12:19.997,3,0.0030135877626245363,-1.2426598207019182,FoVF,-0.6794078776821391,0.7066870738268355,2457349.6334167095
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-12-15T07:19:52.778,4,-0.0015562561051122028,-2.3623081329820494,FoVP,0.6616349903250527,0.707249287935989,2457371.805125564
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2015-12-15T09:06:26.990,2,0.003958043792527186,-2.3628963233163005,FoVF,0.662985923541555,0.7059523250990427,2457371.8791323146
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-01-21T00:21:32.349,1,0.003436011408390321,-0.1748565469326456,FoVP,-0.6738674300571309,0.6977279775105933,2457408.514725787
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-01-21T02:08:06.559,6,-0.0020975868373619734,-0.1752614290883253,FoVF,-0.6726693272466466,0.698921927862824,2457408.588733632
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-02-13T00:14:17.049,2,0.002725872447273663,-1.2998635291728657,FoVP,0.6821935409826546,0.7067295200070681,2457431.5100241518
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-03-19T07:16:48.449,4,0.0015186588076977706,0.8648294382970096,FoVF,-0.7087355337795932,0.7067280222242656,2457466.804219739
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-04-17T11:14:48.424,2,0.0025242382790026095,-0.21211922183681228,FoVP,0.7080139355436973,0.7124912250620941,2457495.9701945772
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-05-20T12:40:04.367,4,0.001351769182713759,1.8888195241080044,FoVF,-0.6877036420453653,0.7229279201580879,2457529.030023577
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-06-24T16:33:19.105,6,-0.005062539959589439,0.9696571220770471,FoVP,0.6845290729421533,0.720986630961998,2457564.192255556
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-06-24T18:19:53.343,5,-7.062209208930349E-4,0.9724966052504627,FoVF,0.6833906155407528,0.7220666941533694,2457564.2662629606
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-07-27T04:19:13.770,1,0.0038894151521061972,3.041672868068045,FoVP,-0.6901684087286912,0.7275741996779657,2457596.6822703294
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-07-27T06:05:47.964,5,-5.817128296384512E-4,3.0443460805337366,FoVF,-0.691217842864364,0.726613048703382,2457596.756276286
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-08-29T10:00:27.519,6,-0.005069346302126392,2.0561868531797396,FoVP,0.7157486168230632,0.719756939206193,2457629.918653847
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-08-29T11:47:01.746,5,-1.8177537609985397E-4,2.058153904679519,FoVF,0.7152198823036718,0.7202983934694003,2457629.992659507
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-10-02T23:16:20.417,5,-1.1740205358981162E-4,-2.089830231017155,FoVF,-0.7139216223894514,0.7196520733527394,2457664.4705354073
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-10-29T03:18:35.641,1,0.0045600273326444245,3.072758006664059,FoVP,0.7036382102341419,0.7100025315460397,2457690.6381772957
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2016-12-04T10:12:15.329,1,0.005741420557077572,-1.0309312998764648,FoVF,-0.6733822320272516,0.7055524024267219,2457726.924899826
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-01-31T19:23:10.124,2,0.0031022119807801187,0.038084074472192975,FoVP,-0.6839111077858707,0.6983282375564995,2457785.3076847517
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-01-31T21:09:44.333,6,-0.002428583459694312,0.03790021650149024,FoVF,-0.6828850991885325,0.6993850941930233,2457785.3816928985
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-02-24T14:36:56.404,7,-0.005602017546216365,-1.089453555936105,FoVP,0.6913638933858736,0.7102491679928,2457809.1093510734
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-02-24T16:23:30.617,5,-1.2811063194994194E-4,-1.0891130978709278,FoVF,0.6920531746667171,0.709625315703183,2457809.1833597515
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-03-31T13:57:44.322,3,0.0012004568005492833,1.066406955337842,FoVP,-0.7110773860385982,0.7090706465482537,2457844.0829520505
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-03-31T15:44:18.538,7,-0.00398638144949115,1.0678447960804145,FoVF,-0.711224084764815,0.7089416515233656,2457844.1569609772
pi men,1.4711588864391785,-1.4044511025609931,05:37:09.887,-80:28:08.835,2017-05-01T03:27:08.088,7,-0.003489572646367159,0.017588600293063434,FoVF,0.7016447793042511,0.7149296967494172,2457874.6457197554
